"uniqRowID","improved"
"2ec2d010aa76cb29d4f81593e29d3061_14_9","0"
"2ec2d010aa76cb29d4f81593e29d3061_15_16","0"
"2ec2d010aa76cb29d4f81593e29d3061_15_4","0"
"2ec2d010aa76cb29d4f81593e29d3061_2_1","0"
"2ec2d010aa76cb29d4f81593e29d3061_2_4","0"
"2ec2d010aa76cb29d4f81593e29d3061_2_5","0"
"2ec2d010aa76cb29d4f81593e29d3061_2_8","0"
"2ec2d010aa76cb29d4f81593e29d3061_4_1","0"
"2ec2d010aa76cb29d4f81593e29d3061_4_3","0"
"2ec2d010aa76cb29d4f81593e29d3061_4_4","0"
"2ec2d010aa76cb29d4f81593e29d3061_4_8","0"
"2ec2d010aa76cb29d4f81593e29d3061_5_13","0"
"2ec2d010aa76cb29d4f81593e29d3061_5_15","0"
"2ec2d010aa76cb29d4f81593e29d3061_5_18","0"
"2ec2d010aa76cb29d4f81593e29d3061_5_2","0"
"2ec2d010aa76cb29d4f81593e29d3061_5_20","0"
"2ec2d010aa76cb29d4f81593e29d3061_5_5","0"
"2ec2d010aa76cb29d4f81593e29d3061_5_9","0"
"2ec2d010aa76cb29d4f81593e29d3061_7_10","0"
"2ec2d010aa76cb29d4f81593e29d3061_7_11","0"
"2ec2d010aa76cb29d4f81593e29d3061_7_13","0"
"2ec2d010aa76cb29d4f81593e29d3061_7_14","0"
"2ec2d010aa76cb29d4f81593e29d3061_7_15","0"
"2ec2d010aa76cb29d4f81593e29d3061_7_21","0"
"2ec2d010aa76cb29d4f81593e29d3061_7_6","0"
"2ec2d010aa76cb29d4f81593e29d3061_7_7","0"
"2ec2d010aa76cb29d4f81593e29d3061_7_9","0"
"2ec2d010aa76cb29d4f81593e29d3061_8_3","0"
"2ec2d010aa76cb29d4f81593e29d3061_8_5","0"
"2ec2d010aa76cb29d4f81593e29d3061_9_3","0"
"2ec2d010aa76cb29d4f81593e29d3061_9_6","0"
"2f261f7fdf8c2b3a7bdf1d212726e277_11_4","0"
"2f261f7fdf8c2b3a7bdf1d212726e277_14_13","0"
"2f261f7fdf8c2b3a7bdf1d212726e277_14_15","0"
"2f261f7fdf8c2b3a7bdf1d212726e277_4_2","0"
"2f261f7fdf8c2b3a7bdf1d212726e277_5_1","0"
"2f261f7fdf8c2b3a7bdf1d212726e277_8_4","0"
"2f442f9568957d49e8255e45752b135b_0_3","0"
"2f442f9568957d49e8255e45752b135b_11_5","0"
"2f442f9568957d49e8255e45752b135b_2_1","0"
"2f442f9568957d49e8255e45752b135b_2_7","0"
"2f442f9568957d49e8255e45752b135b_2_8","0"
"2f442f9568957d49e8255e45752b135b_4_1","0"
"2f442f9568957d49e8255e45752b135b_4_3","0"
"2f442f9568957d49e8255e45752b135b_5_2","0"
"2f442f9568957d49e8255e45752b135b_9_1","0"
"2f442f9568957d49e8255e45752b135b_9_2","1"
"2f6636f427ea611d412d96c50f8635e1_11_3","0"
"2f6636f427ea611d412d96c50f8635e1_11_6","0"
"2f6636f427ea611d412d96c50f8635e1_14_1","1"
"2f6636f427ea611d412d96c50f8635e1_9_2","0"
"2fafe2eb9c1013e0bbda02d0100c214e_9_1","0"
"2fafe2eb9c1013e0bbda02d0100c214e_9_5","0"
"2fafe2eb9c1013e0bbda02d0100c214e_9_7","0"
"3038c17eb0ce9931fc27ac6e015ced6d_0_1","1"
"3038c17eb0ce9931fc27ac6e015ced6d_11_2","0"
"3038c17eb0ce9931fc27ac6e015ced6d_15_1","1"
"3038c17eb0ce9931fc27ac6e015ced6d_15_2","0"
"3038c17eb0ce9931fc27ac6e015ced6d_4_3","0"
"303a126cadf2eb9766d7eba4f2189a99_1_2","0"
"303a126cadf2eb9766d7eba4f2189a99_1_5","0"
"303a126cadf2eb9766d7eba4f2189a99_11_7","0"
"303a126cadf2eb9766d7eba4f2189a99_11_9","0"
"303a126cadf2eb9766d7eba4f2189a99_14_1","0"
"303a126cadf2eb9766d7eba4f2189a99_14_11","0"
"303a126cadf2eb9766d7eba4f2189a99_14_13","0"
"303a126cadf2eb9766d7eba4f2189a99_14_15","0"
"303a126cadf2eb9766d7eba4f2189a99_14_3","0"
"303a126cadf2eb9766d7eba4f2189a99_14_7","0"
"303a126cadf2eb9766d7eba4f2189a99_14_8","0"
"303a126cadf2eb9766d7eba4f2189a99_2_5","0"
"303a126cadf2eb9766d7eba4f2189a99_5_12","0"
"303a126cadf2eb9766d7eba4f2189a99_5_9","0"
"303a126cadf2eb9766d7eba4f2189a99_7_10","0"
"303a126cadf2eb9766d7eba4f2189a99_7_12","0"
"303a126cadf2eb9766d7eba4f2189a99_7_13","0"
"303a126cadf2eb9766d7eba4f2189a99_7_14","0"
"303a126cadf2eb9766d7eba4f2189a99_7_16","0"
"303a126cadf2eb9766d7eba4f2189a99_7_18","0"
"303a126cadf2eb9766d7eba4f2189a99_7_21","0"
"319288ac2a0921e464abc716ef738184_14_15","0"
"319288ac2a0921e464abc716ef738184_14_16","0"
"319288ac2a0921e464abc716ef738184_14_19","0"
"319288ac2a0921e464abc716ef738184_14_21","0"
"319288ac2a0921e464abc716ef738184_14_23","0"
"319288ac2a0921e464abc716ef738184_14_25","0"
"319288ac2a0921e464abc716ef738184_14_3","0"
"319288ac2a0921e464abc716ef738184_15_1","1"
"319288ac2a0921e464abc716ef738184_15_4","0"
"319288ac2a0921e464abc716ef738184_15_5","0"
"319288ac2a0921e464abc716ef738184_15_6","0"
"319288ac2a0921e464abc716ef738184_4_7","0"
"319288ac2a0921e464abc716ef738184_8_9","0"
"319288ac2a0921e464abc716ef738184_9_2","0"
"319288ac2a0921e464abc716ef738184_9_3","0"
"31c3510462d85ac3b7d78d0d2504523b_11_5","0"
"31c3510462d85ac3b7d78d0d2504523b_3_3","1"
"31c3510462d85ac3b7d78d0d2504523b_3_6","0"
"31c3510462d85ac3b7d78d0d2504523b_4_2","0"
"31c3510462d85ac3b7d78d0d2504523b_4_5","0"
"31c3510462d85ac3b7d78d0d2504523b_4_6","0"
"31c3510462d85ac3b7d78d0d2504523b_5_14","0"
"31c3510462d85ac3b7d78d0d2504523b_5_3","0"
"31c3510462d85ac3b7d78d0d2504523b_5_4","0"
"31c3510462d85ac3b7d78d0d2504523b_5_5","0"
"31c3510462d85ac3b7d78d0d2504523b_8_1","0"
"332af07ac2cfcf0140c1dd3ba487c794_5_3","0"
"332af07ac2cfcf0140c1dd3ba487c794_7_2","0"
"332af07ac2cfcf0140c1dd3ba487c794_7_4","0"
"342374af1a0859f7f03fccc7a49f3876_4_2","0"
"3502bbcfc99201bc057e087e9c40ca1c_11_6","0"
"350b3e4b3424bef99655a1c73b1605bd_4_1","0"
"350b3e4b3424bef99655a1c73b1605bd_4_2","0"
"350b3e4b3424bef99655a1c73b1605bd_4_4","0"
"350b3e4b3424bef99655a1c73b1605bd_4_6","0"
"36259b908d41f7cf4660a111e17dcf23_2_14","0"
"36259b908d41f7cf4660a111e17dcf23_2_18","0"
"36259b908d41f7cf4660a111e17dcf23_2_2","0"
"36259b908d41f7cf4660a111e17dcf23_2_26","0"
"36259b908d41f7cf4660a111e17dcf23_2_27","0"
"36259b908d41f7cf4660a111e17dcf23_2_29","0"
"36259b908d41f7cf4660a111e17dcf23_2_6","0"
"36259b908d41f7cf4660a111e17dcf23_2_7","0"
"363b4f0c04201e468e5186a344084bdb_1_2","0"
"363b4f0c04201e468e5186a344084bdb_1_4","0"
"363b4f0c04201e468e5186a344084bdb_14_1","1"
"363b4f0c04201e468e5186a344084bdb_14_11","0"
"363b4f0c04201e468e5186a344084bdb_14_4","0"
"363b4f0c04201e468e5186a344084bdb_5_1","0"
"363b4f0c04201e468e5186a344084bdb_5_2","0"
"363b4f0c04201e468e5186a344084bdb_5_6","0"
"363b4f0c04201e468e5186a344084bdb_5_7","0"
"363b4f0c04201e468e5186a344084bdb_7_1","0"
"363b4f0c04201e468e5186a344084bdb_7_2","0"
"363b4f0c04201e468e5186a344084bdb_7_3","0"
"363b4f0c04201e468e5186a344084bdb_8_2","0"
"363b4f0c04201e468e5186a344084bdb_8_3","0"
"36466b9dcc5028d277d2fd4bab16e9d5_1_3","0"
"3661af4dc87c8f252199c8d18c803e6f_1_1","0"
"3661af4dc87c8f252199c8d18c803e6f_2_2","0"
"36e319d635b95f650b9788e2b91354a7_1_1","0"
"36e319d635b95f650b9788e2b91354a7_1_2","0"
"36e319d635b95f650b9788e2b91354a7_8_3","0"
"36e319d635b95f650b9788e2b91354a7_8_4","0"
"377a4f8f8f92ec5cb5aab4a8fb93f1a8_4_5","0"
"377a4f8f8f92ec5cb5aab4a8fb93f1a8_4_7","0"
"377a4f8f8f92ec5cb5aab4a8fb93f1a8_5_5","0"
"377a4f8f8f92ec5cb5aab4a8fb93f1a8_5_6","0"
"377a4f8f8f92ec5cb5aab4a8fb93f1a8_7_2","0"
"377a4f8f8f92ec5cb5aab4a8fb93f1a8_7_3","0"
"384d1d3f966a25310d3d400b0f0dc67a_0_1","0"
"389d4b6704d565503e0b6647f3d93488_5_3","0"
"389d4b6704d565503e0b6647f3d93488_5_4","0"
"389d4b6704d565503e0b6647f3d93488_5_5","0"
"389d4b6704d565503e0b6647f3d93488_5_6","0"
"389d4b6704d565503e0b6647f3d93488_5_8","0"
"38ceec170a26a4ae53270948021bbf94_2_6","0"
"398063dc0689dfa840f20fd099e16661_15_3","0"
"3997051a02e930c0b262c0dfa9102bd1_2_1","0"
"3997051a02e930c0b262c0dfa9102bd1_2_3","0"
"3997051a02e930c0b262c0dfa9102bd1_2_5","0"
"3997051a02e930c0b262c0dfa9102bd1_5_3","0"
"3997051a02e930c0b262c0dfa9102bd1_5_4","0"
"3997051a02e930c0b262c0dfa9102bd1_5_5","0"
"3997051a02e930c0b262c0dfa9102bd1_7_3","0"
"3997051a02e930c0b262c0dfa9102bd1_7_4","0"
"39fd14ad7d5ca0fb4123f777840abb11_1_1","0"
"3a9ed023a7ffd4fbe0b8b8c0ef6c646d_0_2","0"
"3a9ed023a7ffd4fbe0b8b8c0ef6c646d_1_11","0"
"3a9ed023a7ffd4fbe0b8b8c0ef6c646d_1_35","0"
"3a9ed023a7ffd4fbe0b8b8c0ef6c646d_1_41","0"
"3a9ed023a7ffd4fbe0b8b8c0ef6c646d_1_42","0"
"3a9ed023a7ffd4fbe0b8b8c0ef6c646d_1_43","0"
"3a9ed023a7ffd4fbe0b8b8c0ef6c646d_1_8","0"
"3a9ed023a7ffd4fbe0b8b8c0ef6c646d_2_1","0"
"3a9ed023a7ffd4fbe0b8b8c0ef6c646d_2_6","0"
"3a9ed023a7ffd4fbe0b8b8c0ef6c646d_3_3","1"
"3a9ed023a7ffd4fbe0b8b8c0ef6c646d_4_10","0"
"3a9ed023a7ffd4fbe0b8b8c0ef6c646d_4_6","0"
"3af040433ef66e10109227582614f8d2_11_3","0"
"3af040433ef66e10109227582614f8d2_11_4","0"
"3b9784616232a43c5a4cb69950c89c80_4_5","0"
"3bbc9f6089d9bfcfc9b4cb751d5e12cf_1_4","0"
"3bbc9f6089d9bfcfc9b4cb751d5e12cf_11_4","0"
"3bbc9f6089d9bfcfc9b4cb751d5e12cf_4_5","0"
"3c7460ce3960e6d4f6845f2829bdb6bf_4_1","0"
"3c7460ce3960e6d4f6845f2829bdb6bf_4_12","0"
"3c7460ce3960e6d4f6845f2829bdb6bf_4_2","0"
"3c7460ce3960e6d4f6845f2829bdb6bf_4_9","0"
"3c7ff52084414b05c7fd10b9b6a5c11d_10_1","0"
"3c7ff52084414b05c7fd10b9b6a5c11d_11_14","0"
"3c7ff52084414b05c7fd10b9b6a5c11d_4_1","0"
"3c7ff52084414b05c7fd10b9b6a5c11d_5_1","0"
"3c7ff52084414b05c7fd10b9b6a5c11d_8_10","0"
"3c7ff52084414b05c7fd10b9b6a5c11d_8_11","0"
"3c7ff52084414b05c7fd10b9b6a5c11d_8_2","0"
"3c94454f75a08cbe282c046051e0e51d_14_3","0"
"3c94454f75a08cbe282c046051e0e51d_14_6","0"
"3c94454f75a08cbe282c046051e0e51d_2_2","0"
"3c94454f75a08cbe282c046051e0e51d_2_5","0"
"3c94454f75a08cbe282c046051e0e51d_4_2","0"
"3c94454f75a08cbe282c046051e0e51d_4_3","0"
"3c94454f75a08cbe282c046051e0e51d_4_4","0"
"3c94454f75a08cbe282c046051e0e51d_5_1","0"
"3c94454f75a08cbe282c046051e0e51d_5_2","0"
"3c94454f75a08cbe282c046051e0e51d_5_3","0"
"3c94454f75a08cbe282c046051e0e51d_5_9","0"
"3c94454f75a08cbe282c046051e0e51d_8_1","0"
"3c94454f75a08cbe282c046051e0e51d_9_4","0"
"3cbf8bd1fe765aff30b924e3af0c05c9_1_2","0"
"3cbf8bd1fe765aff30b924e3af0c05c9_2_1","0"
"3cbf8bd1fe765aff30b924e3af0c05c9_4_3","0"
"3ce78f4397dca84337084d9b6ec2808a_4_1","0"
"3d07c9ddb40d2f5ea595e9666845854a_4_3","0"
"3d5ff2dc30268981129e30d4a39a975e_4_4","0"
"3de2afa83615bee18b2fd128e526d1b1_1_1","0"
"3de2afa83615bee18b2fd128e526d1b1_14_1","1"
"3de2afa83615bee18b2fd128e526d1b1_2_1","0"
"3de2afa83615bee18b2fd128e526d1b1_5_2","0"
"3de2afa83615bee18b2fd128e526d1b1_5_3","0"
"3de2afa83615bee18b2fd128e526d1b1_5_5","0"
"3de2afa83615bee18b2fd128e526d1b1_8_2","0"
"3de2afa83615bee18b2fd128e526d1b1_8_8","0"
"3dfa46d3b663e16a231e6359cc31bbc2_14_13","0"
"3e6abc51620b77b54c4a10f549583247_14_1","1"
"3e6abc51620b77b54c4a10f549583247_14_9","0"
"3e6abc51620b77b54c4a10f549583247_15_2","0"
"3e6abc51620b77b54c4a10f549583247_9_1","0"
"3e6abc51620b77b54c4a10f549583247_9_2","0"
"3e77cb36ae3e79ca0db7ce56dd4d262f_2_1","0"
"3e9a6fbf69a39ffec9cc03b21962b87b_9_1","0"
"3f8ca575de71803b808410ff8ea4dd92_11_1","0"
"3f8ca575de71803b808410ff8ea4dd92_5_3","0"
"3f8ca575de71803b808410ff8ea4dd92_9_1","0"
"427a713a7605caeaa98b229b7a40cb91_1_4","0"
"42bbf1d6d63b037d9388eb024bcb56ad_7_15","0"
"42bbf1d6d63b037d9388eb024bcb56ad_7_17","0"
"42facc414b607f3aa5a9293dc60dc7b8_14_3","0"
"42facc414b607f3aa5a9293dc60dc7b8_14_4","0"
"42facc414b607f3aa5a9293dc60dc7b8_2_6","0"
"42facc414b607f3aa5a9293dc60dc7b8_2_7","0"
"42facc414b607f3aa5a9293dc60dc7b8_5_1","0"
"42facc414b607f3aa5a9293dc60dc7b8_5_2","0"
"42facc414b607f3aa5a9293dc60dc7b8_5_3","0"
"43122fa20c60114e4efc15d1cc3907d5_8_2","0"
"4366510ef972f4311698f8c71a4eda25_2_1","0"
"4366510ef972f4311698f8c71a4eda25_2_3","0"
"436f5e2f475b7c20812a0296c3cb15d4_14_37","0"
"436f5e2f475b7c20812a0296c3cb15d4_14_57","0"
"436f5e2f475b7c20812a0296c3cb15d4_14_60","0"
"436f5e2f475b7c20812a0296c3cb15d4_14_65","0"
"436f5e2f475b7c20812a0296c3cb15d4_14_66","0"
"436f5e2f475b7c20812a0296c3cb15d4_14_67","0"
"436f5e2f475b7c20812a0296c3cb15d4_14_68","0"
"436f5e2f475b7c20812a0296c3cb15d4_14_69","0"
"436f5e2f475b7c20812a0296c3cb15d4_7_1","0"
"4485085c31faa6b875934fe737f60ca7_11_7","0"
"4485085c31faa6b875934fe737f60ca7_4_1","0"
"4485085c31faa6b875934fe737f60ca7_4_6","0"
"4485085c31faa6b875934fe737f60ca7_5_1","0"
"4485085c31faa6b875934fe737f60ca7_5_2","0"
"4485085c31faa6b875934fe737f60ca7_7_3","0"
"4485085c31faa6b875934fe737f60ca7_7_4","0"
"4485085c31faa6b875934fe737f60ca7_7_5","0"
"44bdfeb52695b29a474b61df16b1a14b_1_10","0"
"44bdfeb52695b29a474b61df16b1a14b_1_3","0"
"44bdfeb52695b29a474b61df16b1a14b_1_5","0"
"44bdfeb52695b29a474b61df16b1a14b_1_8","0"
"44bdfeb52695b29a474b61df16b1a14b_11_1","0"
"44bdfeb52695b29a474b61df16b1a14b_2_1","0"
"44bdfeb52695b29a474b61df16b1a14b_2_2","0"
"44bdfeb52695b29a474b61df16b1a14b_5_1","0"
"44bdfeb52695b29a474b61df16b1a14b_5_3","0"
"44bdfeb52695b29a474b61df16b1a14b_8_1","0"
"44bdfeb52695b29a474b61df16b1a14b_8_3","0"
"44bdfeb52695b29a474b61df16b1a14b_8_4","0"
"464f6b313d93a24729a3eb2a3a647cbb_14_11","0"
"464f6b313d93a24729a3eb2a3a647cbb_14_13","0"
"464f6b313d93a24729a3eb2a3a647cbb_14_14","0"
"464f6b313d93a24729a3eb2a3a647cbb_14_15","0"
"464f6b313d93a24729a3eb2a3a647cbb_14_17","0"
"464f6b313d93a24729a3eb2a3a647cbb_14_18","0"
"464f6b313d93a24729a3eb2a3a647cbb_14_4","0"
"464f6b313d93a24729a3eb2a3a647cbb_15_10","0"
"464f6b313d93a24729a3eb2a3a647cbb_15_5","0"
"464f6b313d93a24729a3eb2a3a647cbb_2_1","0"
"464f6b313d93a24729a3eb2a3a647cbb_4_2","0"
"464f6b313d93a24729a3eb2a3a647cbb_8_3","0"
"464f6b313d93a24729a3eb2a3a647cbb_8_5","1"
"464f6b313d93a24729a3eb2a3a647cbb_9_2","0"
"465029ca8c2db4215fd6da0e74758daf_11_1","0"
"465029ca8c2db4215fd6da0e74758daf_14_3","0"
"465029ca8c2db4215fd6da0e74758daf_14_7","0"
"465029ca8c2db4215fd6da0e74758daf_3_2","0"
"465029ca8c2db4215fd6da0e74758daf_5_2","0"
"465029ca8c2db4215fd6da0e74758daf_6_1","0"
"465029ca8c2db4215fd6da0e74758daf_7_4","0"
"465029ca8c2db4215fd6da0e74758daf_7_5","0"
"465029ca8c2db4215fd6da0e74758daf_8_2","0"
"46b46e34224883939f831c08d84eb1d5_14_10","0"
"46b46e34224883939f831c08d84eb1d5_14_15","0"
"46b46e34224883939f831c08d84eb1d5_14_16","0"
"46b46e34224883939f831c08d84eb1d5_14_17","0"
"46b46e34224883939f831c08d84eb1d5_14_18","0"
"46b46e34224883939f831c08d84eb1d5_14_25","0"
"46b46e34224883939f831c08d84eb1d5_14_4","0"
"46b46e34224883939f831c08d84eb1d5_14_6","0"
"46b46e34224883939f831c08d84eb1d5_14_7","0"
"46b46e34224883939f831c08d84eb1d5_14_8","0"
"46b46e34224883939f831c08d84eb1d5_15_1","1"
"46b46e34224883939f831c08d84eb1d5_3_2","0"
"46b46e34224883939f831c08d84eb1d5_5_1","0"
"46b46e34224883939f831c08d84eb1d5_5_12","0"
"46b46e34224883939f831c08d84eb1d5_5_14","0"
"46b46e34224883939f831c08d84eb1d5_5_15","0"
"46b46e34224883939f831c08d84eb1d5_5_20","0"
"46b46e34224883939f831c08d84eb1d5_5_25","0"
"46b46e34224883939f831c08d84eb1d5_5_3","0"
"46b46e34224883939f831c08d84eb1d5_5_4","0"
"46b46e34224883939f831c08d84eb1d5_5_5","0"
"46b46e34224883939f831c08d84eb1d5_5_7","0"
"46b46e34224883939f831c08d84eb1d5_8_1","0"
"46b46e34224883939f831c08d84eb1d5_8_11","0"
"46b46e34224883939f831c08d84eb1d5_8_14","0"
"46b46e34224883939f831c08d84eb1d5_8_15","0"
"46b46e34224883939f831c08d84eb1d5_8_2","0"
"46b46e34224883939f831c08d84eb1d5_8_3","0"
"46b46e34224883939f831c08d84eb1d5_8_9","0"
"46b46e34224883939f831c08d84eb1d5_9_5","0"
"46c9b6afa3375e886e08312f4f2aec3c_11_1","0"
"46c9b6afa3375e886e08312f4f2aec3c_11_2","0"
"46c9b6afa3375e886e08312f4f2aec3c_11_3","0"
"46c9b6afa3375e886e08312f4f2aec3c_7_7","0"
"47ec2376a0c2f1c27e5cb7c85609ddc9_4_3","0"
"47ec2376a0c2f1c27e5cb7c85609ddc9_8_1","0"
"48411e91e8597bc60d18957939d715ae_14_3","0"
"48411e91e8597bc60d18957939d715ae_4_4","0"
"48411e91e8597bc60d18957939d715ae_5_5","0"
"4a3e607726817462b2c1963de050ca11_1_3","0"
"4a3e607726817462b2c1963de050ca11_1_4","0"
"4a3e607726817462b2c1963de050ca11_4_2","0"
"4a3e607726817462b2c1963de050ca11_9_2","0"
"4a81aa569fbb11e17e0c3cfda0341caa_4_1","0"
"4a81aa569fbb11e17e0c3cfda0341caa_5_2","0"
"4a81aa569fbb11e17e0c3cfda0341caa_5_3","0"
"4a8b1dc354ce5a85a4d24c8885f509d7_10_2","0"
"4a8c7dc98b7e5697dba9058502bc0dea_15_2","0"
"4ae6bc295263f9263cce7a992f67ec75_1_1","0"
"4ae6bc295263f9263cce7a992f67ec75_4_11","0"
"4ae6bc295263f9263cce7a992f67ec75_4_4","0"
"4ae6bc295263f9263cce7a992f67ec75_4_5","0"
"4ae6bc295263f9263cce7a992f67ec75_4_8","0"
"4ae6bc295263f9263cce7a992f67ec75_5_1","0"
"4ae6bc295263f9263cce7a992f67ec75_5_3","0"
"4ae6bc295263f9263cce7a992f67ec75_5_4","0"
"4b69ca4ea21fe0ea9b464a68a25d8d4c_15_6","0"
"4b9f1145ea4f94f58c135a7e2ebe78a3_2_1","0"
"4c139d27e11fdfcfcdfb06fbbd241617_14_2","0"
"4c139d27e11fdfcfcdfb06fbbd241617_14_4","0"
"4c402f1aafa459d894810a2bac42306b_11_24","0"
"4c402f1aafa459d894810a2bac42306b_11_26","0"
"4c402f1aafa459d894810a2bac42306b_11_28","0"
"4c402f1aafa459d894810a2bac42306b_14_1","1"
"4c402f1aafa459d894810a2bac42306b_15_8","0"
"4c402f1aafa459d894810a2bac42306b_2_5","0"
"4c402f1aafa459d894810a2bac42306b_4_14","0"
"4c402f1aafa459d894810a2bac42306b_7_2","0"
"4c402f1aafa459d894810a2bac42306b_8_1","0"
"4ca8238d6b311620ff31e454fd04a6ad_4_10","0"
"4ca8238d6b311620ff31e454fd04a6ad_4_9","0"
"4dadbd3b9947361d7aa9c975b572c530_2_5","0"
"4e7362512ac21c865690c38c50740b16_1_6","0"
"4ea37970b5e7412836e78cd7170f0a1f_4_4","0"
"501b0d483a95ff221cba5b4a97acc55b_4_1","0"
"501b0d483a95ff221cba5b4a97acc55b_4_3","0"
"508bf66ba30b4fb0354fe14ec4354729_5_8","0"
"508bf66ba30b4fb0354fe14ec4354729_5_9","0"
"50cfa366851eb8de454eff60b6c751c3_3_1","0"
"51500b00bc829e88dc07648239ed41ca_1_11","0"
"51500b00bc829e88dc07648239ed41ca_1_9","0"
"51500b00bc829e88dc07648239ed41ca_11_12","0"
"51500b00bc829e88dc07648239ed41ca_11_2","0"
"51500b00bc829e88dc07648239ed41ca_14_34","0"
"51500b00bc829e88dc07648239ed41ca_14_42","0"
"51500b00bc829e88dc07648239ed41ca_15_3","0"
"51500b00bc829e88dc07648239ed41ca_15_5","0"
"51500b00bc829e88dc07648239ed41ca_4_4","0"
"51500b00bc829e88dc07648239ed41ca_5_3","0"
"51500b00bc829e88dc07648239ed41ca_7_1","0"
"51500b00bc829e88dc07648239ed41ca_7_2","0"
"51500b00bc829e88dc07648239ed41ca_8_5","0"
"51d78530a81a71effd8a15229e98ebc9_11_5","0"
"524895cd2d412d8ed02876861b5b5bf4_8_3","0"
"524895cd2d412d8ed02876861b5b5bf4_8_5","0"
"5270a57d5f0cfbad7249f15fb5b1a6d9_1_2","0"
"5270a57d5f0cfbad7249f15fb5b1a6d9_2_1","0"
"5270a57d5f0cfbad7249f15fb5b1a6d9_2_3","0"
"5270a57d5f0cfbad7249f15fb5b1a6d9_9_2","0"
"52cb33799cfd515eb3343e73111f0874_14_1","1"
"52cb33799cfd515eb3343e73111f0874_14_2","0"
"52cb33799cfd515eb3343e73111f0874_14_3","0"
"52cb33799cfd515eb3343e73111f0874_14_5","0"
"52cb33799cfd515eb3343e73111f0874_14_6","0"
"532301b346e4a8f1326b5e3286fb51f1_10_1","1"
"532301b346e4a8f1326b5e3286fb51f1_12_1","1"
"532301b346e4a8f1326b5e3286fb51f1_14_1","1"
"532301b346e4a8f1326b5e3286fb51f1_14_2","1"
"532301b346e4a8f1326b5e3286fb51f1_14_3","0"
"532301b346e4a8f1326b5e3286fb51f1_14_6","0"
"532301b346e4a8f1326b5e3286fb51f1_15_2","1"
"532301b346e4a8f1326b5e3286fb51f1_5_1","0"
"534950181406c582afb5932fbf227176_1_16","0"
"534950181406c582afb5932fbf227176_1_17","0"
"534950181406c582afb5932fbf227176_1_19","0"
"534950181406c582afb5932fbf227176_1_3","0"
"538ff49665e53e5f9694ee16408eb6c6_14_10","0"
"538ff49665e53e5f9694ee16408eb6c6_14_12","0"
"538ff49665e53e5f9694ee16408eb6c6_14_15","0"
"538ff49665e53e5f9694ee16408eb6c6_14_5","0"
"538ff49665e53e5f9694ee16408eb6c6_14_8","0"
"538ff49665e53e5f9694ee16408eb6c6_14_9","0"
"538ff49665e53e5f9694ee16408eb6c6_15_1","1"
"538ff49665e53e5f9694ee16408eb6c6_7_1","0"
"538ff49665e53e5f9694ee16408eb6c6_8_1","0"
"538ff49665e53e5f9694ee16408eb6c6_8_2","0"
"538ff49665e53e5f9694ee16408eb6c6_8_5","0"
"5413727e74ddb2ae024393e225523522_8_2","0"
"5416b86eb09706f7c61d6a549d4f15dc_3_1","0"
"5416b86eb09706f7c61d6a549d4f15dc_4_1","0"
"5416b86eb09706f7c61d6a549d4f15dc_4_4","0"
"5416b86eb09706f7c61d6a549d4f15dc_5_2","0"
"545c54f710d399e77a5c41e63f862772_4_2","0"
"545c54f710d399e77a5c41e63f862772_5_1","0"
"5473f866fcdfc7349e7e3b5f553d4f41_7_2","0"
"5473f866fcdfc7349e7e3b5f553d4f41_7_3","0"
"5473f866fcdfc7349e7e3b5f553d4f41_7_7","0"
"5495ebe3c9e33c0bc77bd8cc43e65c65_2_2","0"
"5495ebe3c9e33c0bc77bd8cc43e65c65_2_3","0"
"5495ebe3c9e33c0bc77bd8cc43e65c65_5_1","0"
"5495ebe3c9e33c0bc77bd8cc43e65c65_5_4","0"
"5495ebe3c9e33c0bc77bd8cc43e65c65_9_7","0"
"557081622b6998e878f757be395a86a9_11_1","0"
"557081622b6998e878f757be395a86a9_15_1","1"
"557081622b6998e878f757be395a86a9_4_4","0"
"55c95da176f4b6a1d02bdc532d6f5428_11_6","0"
"55c95da176f4b6a1d02bdc532d6f5428_11_7","0"
"55c95da176f4b6a1d02bdc532d6f5428_14_3","0"
"55c95da176f4b6a1d02bdc532d6f5428_14_4","0"
"55c95da176f4b6a1d02bdc532d6f5428_15_3","0"
"55c95da176f4b6a1d02bdc532d6f5428_15_4","0"
"55c95da176f4b6a1d02bdc532d6f5428_4_3","0"
"55c95da176f4b6a1d02bdc532d6f5428_5_3","0"
"55ff5aa02bd1a64ae0807aa9272af1aa_11_10","0"
"55ff5aa02bd1a64ae0807aa9272af1aa_11_4","0"
"55ff5aa02bd1a64ae0807aa9272af1aa_14_11","0"
"55ff5aa02bd1a64ae0807aa9272af1aa_14_12","0"
"55ff5aa02bd1a64ae0807aa9272af1aa_14_14","0"
"55ff5aa02bd1a64ae0807aa9272af1aa_14_15","0"
"55ff5aa02bd1a64ae0807aa9272af1aa_14_4","0"
"55ff5aa02bd1a64ae0807aa9272af1aa_14_6","0"
"55ff5aa02bd1a64ae0807aa9272af1aa_14_7","0"
"55ff5aa02bd1a64ae0807aa9272af1aa_15_15","0"
"55ff5aa02bd1a64ae0807aa9272af1aa_15_2","0"
"55ff5aa02bd1a64ae0807aa9272af1aa_15_23","0"
"55ff5aa02bd1a64ae0807aa9272af1aa_15_5","0"
